input,winner,probabilityBias,probability,harmonyBias,harmony,operation,output,merge_cond_(27.54),exhaust_ws_(47.81),label_cons_(34.17),case_agr_(27.94),wh_agr_(11.27),foc_agr_(0.00),cl_agr_(17.34),case_(59.53),wh_(5.40),foc_(0.00),cl_(5.40),case_mt_(43.90),wh_mt_(34.87),foc_mt_(0.00),cl_mt_(24.45),LB_DP_(100.00),LB_V_(35.79),LB_v_(0.34),LB_T_(23.44),LB_C_(13.68),LB_DP2_(0.00)
unaccusative_[DP case_agr],0,8.037136434344555e-06,5.938380264675695e-05,-45.897396249527816,-43.897396249527816,mtAgree,[DP],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
unaccusative_[DP case_agr],1,0.9999907782229855,0.9999394316176009,-34.16596776824966,-34.16596776824966,xMerge,[.. [V] [DP case_agr]],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[DP case_agr],0,1.0968157114907893e-12,1.0967593932079171e-12,-61.70456848834958,-61.70456848834958,xMerge,[.. [v] [DP case_agr]],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[DP case_agr],0,1.0968157114907893e-12,1.0967593932079171e-12,-61.70456848834958,-61.70456848834958,xMerge,[.. [T case] [DP case_agr]],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[DP case_agr],0,1.0968157114907893e-12,1.0967593932079171e-12,-61.70456848834958,-61.70456848834958,xMerge,[.. [C] [DP case_agr]],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[DP case_agr],0,1.18463728979829e-06,1.1845764621339077e-06,-47.81203246121915,-47.81203246121915,rMerge,[DP case_agr],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [V] [DP case_agr]],1,0.9999999880985305,0.9999999880985305,-63.7293000203053,-63.7293000203053,Label,[V [V] [DP case_agr]],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
unaccusative_[.. [V] [DP case_agr]],0,1.7694371405229536e-16,1.7694371405229536e-16,-100.0,-100.0,Label,[DP case_agr [V] [DP case_agr]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
unaccusative_[.. [V] [DP case_agr]],0,8.307443464633167e-12,8.307443464633167e-12,-89.2431692084495,-89.2431692084495,xMerge,[.. [v] [.. [V] [DP case_agr]]],2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [V] [DP case_agr]],0,8.307443464633167e-12,8.307443464633167e-12,-89.2431692084495,-89.2431692084495,xMerge,[.. [T case] [.. [V] [DP case_agr]]],2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [V] [DP case_agr]],0,8.307443464633167e-12,8.307443464633167e-12,-89.2431692084495,-89.2431692084495,xMerge,[.. [C] [.. [V] [DP case_agr]]],2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [V] [DP case_agr]],0,1.4287805447408573e-32,1.4287805447408573e-32,-137.05520166966866,-137.05520166966866,iMerge,[.. [V] [.. [V] [DP case_agr]]],2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [V] [DP case_agr]],0,1.3026503485287553e-20,1.3026503485287553e-20,-109.51660094956873,-109.51660094956873,iMerge,[.. [DP case_agr] [.. [V] [DP case_agr]]],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [V] [DP case_agr]],0,1.1876547009042847e-08,1.1876547009042847e-08,-81.9780002294688,-81.9780002294688,rMerge,[.. [V] [DP case_agr]],0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[V [V] [DP case_agr]],1,0.9999988130157829,0.9999988130157829,-62.10283973661481,-62.10283973661481,xMerge,[.. [v] [V [V] [DP case_agr]]],0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[V [V] [DP case_agr]],0,1.0968245242590374e-12,1.0968245242590374e-12,-89.64144045671473,-89.64144045671473,xMerge,[.. [T case] [V [V] [DP case_agr]]],1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[V [V] [DP case_agr]],0,1.0968245242590374e-12,1.0968245242590374e-12,-89.64144045671473,-89.64144045671473,xMerge,[.. [C] [V [V] [DP case_agr]]],1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[V [V] [DP case_agr]],0,2.3352154510180417e-09,2.3352154510180417e-09,-81.9780002294688,-81.9780002294688,iMerge,[.. [DP case_agr] [V [V] [DP case_agr]]],0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[V [V] [DP case_agr]],0,1.18464680820123e-06,1.18464680820123e-06,-75.7489044295843,-75.7489044295843,rMerge,[V [V] [DP case_agr]],0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [v] [V [V] [DP case_agr]]],1,0.9994578003497174,0.9994578003497174,-56.209966101101934,-56.209966101101934,Label,[v [v] [V [V] [DP case_agr]]],0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
unaccusative_[.. [v] [V [V] [DP case_agr]]],0,0.0005421996502825622,0.0005421996502825622,-63.7293000203053,-63.7293000203053,Label,[V [v] [V [V] [DP case_agr]]],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
unaccusative_[.. [v] [V [V] [DP case_agr]]],0,3.317395836144916e-27,3.317395836144916e-27,-117.18004117681465,-117.18004117681465,xMerge,[.. [T case] [.. [v] [V [V] [DP case_agr]]]],2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [v] [V [V] [DP case_agr]]],0,3.317395836144916e-27,3.317395836144916e-27,-117.18004117681465,-117.18004117681465,xMerge,[.. [C] [.. [v] [V [V] [DP case_agr]]]],2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [v] [V [V] [DP case_agr]]],0,5.705522583532241e-48,5.705522583532241e-48,-164.99207363803382,-164.99207363803382,iMerge,[.. [v] [.. [v] [V [V] [DP case_agr]]]],2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [v] [V [V] [DP case_agr]]],0,5.2018492338338635e-36,5.2018492338338635e-36,-137.45347291793388,-137.45347291793388,iMerge,[.. [V [V] [DP case_agr]] [.. [v] [V [V] [DP case_agr]]]],1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [v] [V [V] [DP case_agr]]],0,7.06296571818716e-24,7.06296571818716e-24,-109.51660094956873,-109.51660094956873,iMerge,[.. [DP case_agr] [.. [v] [V [V] [DP case_agr]]]],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [v] [V [V] [DP case_agr]]],0,4.742639268423581e-24,4.742639268423581e-24,-109.91487219783396,-109.91487219783396,rMerge,[.. [v] [V [V] [DP case_agr]]],0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[v [v] [V [V] [DP case_agr]]],0,0.0003152871293020821,0.0003152871293020821,-90.03971170497996,-90.03971170497996,xMerge,[.. [T case] [v [v] [V [V] [DP case_agr]]]],0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[v [v] [V [V] [DP case_agr]]],0,3.458150660787793e-16,3.458150660787793e-16,-117.57831242507989,-117.57831242507989,xMerge,[.. [C] [v [v] [V [V] [DP case_agr]]]],1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[v [v] [V [V] [DP case_agr]]],0,7.362642497873894e-13,7.362642497873894e-13,-109.91487219783396,-109.91487219783396,iMerge,[.. [V [V] [DP case_agr]] [v [v] [V [V] [DP case_agr]]]],0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[v [v] [V [V] [DP case_agr]]],1,0.9996847124964569,0.9996847124964569,-81.9780002294688,-81.9780002294688,iMerge,[.. [DP case_agr] [v [v] [V [V] [DP case_agr]]]],0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[v [v] [V [V] [DP case_agr]]],0,3.735043347383904e-10,3.735043347383904e-10,-103.68577639794945,-103.68577639794945,rMerge,[v [v] [V [V] [DP case_agr]]],0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [DP case_agr] [v [v] [V [V] [DP case_agr]]]],0,7.069693371118473e-32,7.069693371118473e-32,-100.0,-100.0,Label,[DP case_agr [DP case_agr] [v [v] [V [V] [DP case_agr]]]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
unaccusative_[.. [DP case_agr] [v [v] [V [V] [DP case_agr]]]],1,1.0,1.0,-28.27309413273678,-28.27309413273678,Label,[v [DP case_agr] [v [v] [V [V] [DP case_agr]]]],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
unaccusative_[.. [DP case_agr] [v [v] [V [V] [DP case_agr]]]],0,3.319195502785746e-27,3.319195502785746e-27,-89.2431692084495,-89.2431692084495,xMerge,[.. [T case] [.. [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [DP case_agr] [v [v] [V [V] [DP case_agr]]]],0,3.319195502785746e-27,3.319195502785746e-27,-89.2431692084495,-89.2431692084495,xMerge,[.. [C] [.. [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [DP case_agr] [v [v] [V [V] [DP case_agr]]]],0,5.2046712047409085e-36,5.2046712047409085e-36,-109.51660094956873,-109.51660094956873,iMerge,[.. [DP case_agr] [.. [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [DP case_agr] [v [v] [V [V] [DP case_agr]]]],0,2.823154356852022e-60,2.823154356852022e-60,-165.39034488629903,-165.39034488629903,iMerge,[.. [v [v] [V [V] [DP case_agr]]] [.. [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [DP case_agr] [v [v] [V [V] [DP case_agr]]]],0,3.8332219069141514e-48,3.8332219069141514e-48,-137.45347291793388,-137.45347291793388,iMerge,[.. [V [V] [DP case_agr]] [.. [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [DP case_agr] [v [v] [V [V] [DP case_agr]]]],0,4.745212120775982e-24,4.745212120775982e-24,-81.9780002294688,-81.9780002294688,rMerge,[.. [DP case_agr] [v [v] [V [V] [DP case_agr]]]],0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[v [DP case_agr] [v [v] [V [V] [DP case_agr]]]],1,0.9999988130168795,0.9999988130168795,-62.10283973661481,-62.10283973661481,xMerge,[.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[v [DP case_agr] [v [v] [V [V] [DP case_agr]]]],0,1.0968245242602404e-12,1.0968245242602404e-12,-89.64144045671473,-89.64144045671473,xMerge,[.. [C] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[v [DP case_agr] [v [v] [V [V] [DP case_agr]]]],0,2.3352154510206027e-09,2.3352154510206027e-09,-81.9780002294688,-81.9780002294688,iMerge,[.. [DP case_agr] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[v [DP case_agr] [v [v] [V [V] [DP case_agr]]]],0,1.7198779081496636e-21,1.7198779081496636e-21,-109.91487219783396,-109.91487219783396,iMerge,[.. [V [V] [DP case_agr]] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[v [DP case_agr] [v [v] [V [V] [DP case_agr]]]],0,1.1846468082025292e-06,1.1846468082025292e-06,-75.7489044295843,-75.7489044295843,rMerge,[v [DP case_agr] [v [v] [V [V] [DP case_agr]]]],0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],1,0.9999724064237476,0.9997961454568374,-79.30886963325533,-79.30886963325533,Label,[T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
unaccusative_[.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,2.7593576125405105e-05,0.00020385454303555414,-89.80676960070933,-87.80676960070933,Label,[v [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
unaccusative_[.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,3.5706492549305854e-17,3.5700198714734744e-17,-117.18004117681465,-117.18004117681465,xMerge,[.. [C] [.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,6.141088060673953e-38,6.140005596685445e-38,-164.99207363803382,-164.99207363803382,iMerge,[.. [T case] [.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,5.598963768108721e-26,5.597976862108994e-26,-137.45347291793388,-137.45347291793388,iMerge,[.. [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]] [.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,7.602159803923858e-14,7.600819802910792e-14,-109.51660094956873,-109.51660094956873,iMerge,[.. [DP case_agr] [.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,5.598963768108721e-26,5.597976862108994e-26,-137.45347291793388,-137.45347291793388,iMerge,[.. [V [V] [DP case_agr]] [.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,5.104697240435508e-14,5.103797456735875e-14,-109.91487219783396,-109.91487219783396,rMerge,[.. [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,0.0003152871293018501,0.0003152871293018501,-90.03971170497996,-90.03971170497996,xMerge,[.. [C] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,7.362642497868477e-13,7.362642497868477e-13,-109.91487219783396,-109.91487219783396,iMerge,[.. [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],1,0.9996847124957213,0.9996847124957213,-81.9780002294688,-81.9780002294688,iMerge,[.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,7.362642497868477e-13,7.362642497868477e-13,-109.91487219783396,-109.91487219783396,iMerge,[.. [V [V] [DP case_agr]] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,3.735043347381156e-10,3.735043347381156e-10,-103.68577639794945,-103.68577639794945,rMerge,[T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]],0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],1,1.0,1.0,0.0,0.0,Agree,[.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,7.027746745521815e-71,5.1928414951737995e-70,-161.53367546797256,-159.53367546797256,Label,[DP case_agr [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
unaccusative_[.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,4.8913066382168237e-23,4.8913066382168237e-23,-51.37199766489017,-51.37199766489017,Label,[T case [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
unaccusative_[.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,1.746562234236783e-39,1.746562234236783e-39,-89.2431692084495,-89.2431692084495,xMerge,[.. [C] [.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,2.7387004351478565e-48,2.7387004351478565e-48,-109.51660094956873,-109.51660094956873,iMerge,[.. [DP case_agr] [.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,1.4855451500101228e-72,1.4855451500101228e-72,-165.39034488629903,-165.39034488629903,iMerge,[.. [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]] [.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,2.0170431697820728e-60,2.0170431697820728e-60,-137.45347291793388,-137.45347291793388,iMerge,[.. [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]] [.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,2.0170431697820728e-60,2.0170431697820728e-60,-137.45347291793388,-137.45347291793388,iMerge,[.. [V [V] [DP case_agr]] [.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,2.4969328491298995e-36,2.4969328491298995e-36,-81.9780002294688,-81.9780002294688,rMerge,[.. [DP case_agr] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,1.0581856685847224e-60,7.818993268256951e-60,-161.53367546797256,-159.53367546797256,Label,[DP [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
unaccusative_[.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],1,1.0,1.0,-23.43512569652502,-23.43512569652502,Label,[T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
unaccusative_[.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,2.6298430954962474e-29,2.6298430954962474e-29,-89.2431692084495,-89.2431692084495,xMerge,[.. [C] [.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,4.1237307716970417e-38,4.1237307716970417e-38,-109.51660094956873,-109.51660094956873,iMerge,[.. [DP] [.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,2.23682304542056e-62,2.23682304542056e-62,-165.39034488629903,-165.39034488629903,iMerge,[.. [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]] [.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,3.0371131067581025e-50,3.0371131067581025e-50,-137.45347291793388,-137.45347291793388,iMerge,[.. [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]] [.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,3.0371131067581025e-50,3.0371131067581025e-50,-137.45347291793388,-137.45347291793388,iMerge,[.. [V [V] [DP case_agr]] [.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,3.759695179754933e-26,3.759695179754933e-26,-81.9780002294688,-81.9780002294688,rMerge,[.. [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],1,0.999998815353189,0.999998815353189,-34.16596776824966,-34.16596776824966,xMerge,[.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,1.719877912167835e-21,1.719877912167835e-21,-81.9780002294688,-81.9780002294688,iMerge,[.. [DP] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,1.2666839903612517e-33,1.2666839903612517e-33,-109.91487219783396,-109.91487219783396,iMerge,[.. [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,1.2666839903612517e-33,1.2666839903612517e-33,-109.91487219783396,-109.91487219783396,iMerge,[.. [V [V] [DP case_agr]] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,1.1846468109702341e-06,1.1846468109702341e-06,-47.81203246121915,-47.81203246121915,rMerge,[T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
unaccusative_[.. [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],1,0.9999419248984024,0.9999419248984024,-13.68141024342532,-13.68141024342532,Label,[C [C] [T [DP] [T case [T case] [v [DP case_agr] [v [v] [V [V] [DP case_agr]]]]]]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
